gene_id,gene_name,panessential,localisation,transmembrane,oncogenicity,tol_LOEUF,tractability_SM,safety
ENSG00000133142,TCEAL4,0,0,0,0,1,0,0
ENSG00000133169,BEX1,0,0.5,0,0,2,0,0
ENSG00000133193,FAM104A,0,,0,0,1,0,0
ENSG00000133195,SLC39A11,0,1,3,0,3,0,0
ENSG00000133226,SRRM1,-2,0.0941176470588235,0,0,0,1,0
ENSG00000133243,BTBD2,0,1,0,0,0,0,0
ENSG00000133265,HSPBP1,0,,0,0,1,1.5,0
ENSG00000133275,CSNK1G2,0,1,0,2,0,2,0
ENSG00000133313,CNDP2,0,0.181818181818182,0,0,1,0.5,0
ENSG00000133316,WDR74,-2,0,0,0,2,0,0
ENSG00000133317,LGALS12,0,0.583333333333333,0,0,3,0,0
ENSG00000133318,RTN3,0,0.91304347826087,0,0,1,0,0
ENSG00000133321,PLAAT4,0,1,3,0,3,0,0
ENSG00000133392,MYH11,0,0.571428571428571,0,0,0,0,0
ENSG00000133393,CEP20,0,0.2,0,0,3,0,0
ENSG00000133401,PDZD2,0,0.878787878787878,0,0,0,0,0
ENSG00000133422,MORC2,0,0.288888888888889,0,0,0,0.5,0
ENSG00000133424,LARGE1,0,1,3,0,0,0,0
ENSG00000133466,C1QTNF6,0,0,0,0,3,0,0
ENSG00000133477,FAM83F,0,,0,0,2,0,0
ENSG00000133561,GIMAP6,0,1,0,0,3,0,0
ENSG00000133574,GIMAP4,0,1,0,0,3,0.5,0
ENSG00000133597,ADCK2,0,0,3,0,1,0,0
ENSG00000133606,MKRN1,0,1,0,0,0,0,0
ENSG00000133612,AGAP3,0,0.5,0,0,0,0,0
ENSG00000133636,NTS,0,0.625,0,0,3,0.5,0
ENSG00000133639,BTG1,0,0.227272727272727,0,-2,1,0,0
ENSG00000133657,ATP13A3,0,1,3,0,0,0,0
ENSG00000133678,TMEM254,0,0,3,0,2,0,0
ENSG00000133687,TMTC1,0,1,3,0,1,0,0
ENSG00000133703,KRAS,-2,1.28985507246377,0,3,2,1,0
ENSG00000133704,IPO8,0,0.25,0,0,0,0,0
ENSG00000133706,LARS1,-2,0.652173913043478,0,0,1,2.5,0
ENSG00000133739,LRRCC1,0,1,0,0,1,0,0
ENSG00000133740,E2F5,0,0,0,2,0,0,0
ENSG00000133789,SWAP70,0,1.05263157894737,0,0,0,0,0
ENSG00000133800,LYVE1,0,0.344827586206896,3,0,2,0,0
ENSG00000133812,SBF2,0,1,0,0,0,0,0
ENSG00000133816,MICAL2,0,0.444444444444444,0,0,1,0.5,0
ENSG00000133835,HSD17B4,0,1,0,0,1,1.5,0
ENSG00000133858,ZFC3H1,-2,0,0,0,0,0,0
ENSG00000133872,SARAF,0,1,3,0,1,0,0
ENSG00000133884,DPF2,0,0.150943396226415,0,2,0,0,0
ENSG00000133895,MEN1,0,0.452173913043479,0,-2,0,1,0
ENSG00000133935,ERG28,0,1,3,0,1,0,0
ENSG00000133943,DGLUCY,0,1,0,0,3,0,0
ENSG00000133961,NUMB,0,1.23333333333333,0,2,1,0,0
ENSG00000133983,COX16,0,1,3,2,3,0,0
ENSG00000133985,TTC9,0,,0,0,1,0,0
ENSG00000134001,EIF2S1,-2,0.662337662337662,0,2,0,1,0
ENSG00000134013,LOXL2,0,0.27027027027027,0,0,1,1,0
ENSG00000134014,ELP3,-2,0.464285714285714,0,0,2,0,0
ENSG00000134028,ADAMDEC1,0,0,0,0,2,0,0
ENSG00000134030,CTIF,0,1,0,0,0,0,0
ENSG00000134042,MRO,0,0,0,0,2,0,0
ENSG00000134046,MBD2,0,0.140350877192982,0,0,1,1,0
ENSG00000134049,IER3IP1,0,1,3,0,2,0,0
ENSG00000134057,CCNB1,-2,0.521739130434783,0,2,1,2,0
ENSG00000134061,CD180,0,0.580645161290322,3,0,1,0,0
ENSG00000134077,THUMPD3,0,0.52,0,0,2,0,0
ENSG00000134086,VHL,-2,0.571428571428571,0,-2,1,1,-1
ENSG00000134107,BHLHE40,0,0.125,0,0,0,0,0
ENSG00000134108,ARL8B,0,0.764705882352941,0,0,1,0.5,0
ENSG00000134109,EDEM1,0,1,3,0,2,0,0
ENSG00000134121,CHL1,0,0.222222222222222,3,0,1,0,0
ENSG00000134153,EMC7,-2,1,3,0,0,0.5,0
ENSG00000134184,GSTM1,0,0.68,0,0,2,1,0
ENSG00000134186,PRPF38B,-2,0,0,0,0,0,0
ENSG00000134201,GSTM5,0,0.619047619047619,0,0,3,0,0
ENSG00000134202,GSTM3,0,0.320754716981132,0,0,2,0.5,-1
ENSG00000134215,VAV3,0,1.5,0,2,1,0,0
ENSG00000134240,HMGCS2,0,1,0,2,2,1.5,-1
ENSG00000134243,SORT1,0,1.01863354037267,3,0,0,2,0
ENSG00000134247,PTGFRN,0,1,3,0,1,0,0
ENSG00000134248,LAMTOR5,0,1,0,2,3,0.5,0
ENSG00000134250,NOTCH2,0,0.68,3,3,0,0.5,0
ENSG00000134255,CEPT1,0,0.625,3,0,0,0,0
ENSG00000134258,VTCN1,0,2,3,0,3,0,0
ENSG00000134265,NAPG,-2,0.675675675675676,0,0,1,0,0
ENSG00000134278,SPIRE1,0,0.861538461538462,0,0,0,0,0
ENSG00000134283,PPHLN1,0,0.5,0,0,1,0,0
ENSG00000134285,FKBP11,0,1,3,0,3,1,0
ENSG00000134287,ARF3,0,0.533333333333333,0,0,1,0.5,0
ENSG00000134291,TMEM106C,0,1,3,0,2,0,0
ENSG00000134294,SLC38A2,0,1.66666666666667,3,2,0,0,0
ENSG00000134308,YWHAQ,0,0.414634146341463,0,2,0,1,0
ENSG00000134313,KIDINS220,0,1,3,2,0,0,0
ENSG00000134317,GRHL1,0,0,0,0,0,0,0
ENSG00000134318,ROCK2,0,0.925925925925926,0,2,0,2,-1
ENSG00000134321,RSAD2,0,0.835051546391753,0,0,3,0,0
ENSG00000134324,LPIN1,0,0.641025641025641,0,0,1,0,0
ENSG00000134326,CMPK2,0,0.52,0,0,2,0,0
ENSG00000134330,IAH1,0,,0,0,1,0,0
ENSG00000134333,LDHA,0,0.317073170731707,0,2,1,3,0
ENSG00000134339,SAA2,0,0,0,0,3,0,0
ENSG00000134352,IL6ST,0,1.07692307692308,3,3,0,1,0
ENSG00000134363,FST,0,0.105263157894737,0,0,0,0,0
ENSG00000134369,NAV1,0,1,0,0,0,0,0
ENSG00000134371,CDC73,-2,0.133333333333333,0,-2,0,0,0
ENSG00000134375,TIMM17A,0,0.844155844155844,3,0,1,0,0
ENSG00000134419,RPS15A,-2,0.544303797468355,0,0,1,1,0
ENSG00000134440,NARS1,-2,0.314285714285714,0,0,1,0,0
ENSG00000134444,RELCH,0,1,0,0,0,0,0
ENSG00000134452,FBH1,0,0,0,0,0,0,0
ENSG00000134453,RBM17,-2,0,0,0,0,0.5,0
ENSG00000134463,ECHDC3,0,1,0,0,3,1,0
ENSG00000134480,CCNH,-2,0,0,2,1,2,0
ENSG00000134490,TMEM241,0,1,3,0,1,0,0
ENSG00000134504,KCTD1,0,0,0,0,0,0,0
ENSG00000134508,CABLES1,0,0.769230769230769,0,2,1,0,0
ENSG00000134516,DOCK2,0,0.642857142857143,0,2,0,1,0
ENSG00000134531,EMP1,0,2,3,0,1,0,0
ENSG00000134533,RERG,0,0.421052631578947,0,2,2,0.5,0
ENSG00000134548,SPX,0,0.682539682539683,0,0,2,0,0
ENSG00000134569,LRP4,0,2,3,0,0,0,0
ENSG00000134575,ACP2,0,0.747368421052632,3,0,1,0,0
ENSG00000134590,RTL8C,0,,0,0,3,0,0
ENSG00000134602,STK26,0,0.869565217391304,0,2,1,3,-1
ENSG00000134644,PUM1,0,0.72093023255814,0,0,0,0,0
ENSG00000134684,YARS1,-2,0.325581395348837,0,0,1,2.5,0
ENSG00000134686,PHC2,0,0,0,2,0,0,0
ENSG00000134690,CDCA8,-2,0.25,0,0,1,0,0
ENSG00000134697,GNL2,-2,0,0,0,1,0,0
ENSG00000134709,HOOK1,0,1,0,0,1,0,0
ENSG00000134717,BTF3L4,-2,,0,0,1,0,0
ENSG00000134744,TUT4,0,0.333333333333333,0,0,0,0,0
ENSG00000134748,PRPF38A,-2,0,0,0,0,0.5,0
ENSG00000134755,DSC2,0,0.777777777777777,3,0,1,0,0
ENSG00000134757,DSG3,0,0.6,3,2,2,0,0
ENSG00000134758,RNF138,0,0,0,0,1,0,0
ENSG00000134759,ELP2,-2,0.272727272727273,0,0,1,0,0
ENSG00000134760,DSG1,0,1.25675675675676,3,2,0,0,0
ENSG00000134762,DSC3,0,1.71428571428572,3,0,2,0,0
ENSG00000134769,DTNA,0,0.500000000000001,0,0,0,0,0
ENSG00000134779,TPGS2,0,1,0,0,2,0,0
ENSG00000134802,SLC43A3,0,2,3,0,1,0,0
ENSG00000134817,APLNR,0,2,3,3,0,2,0
ENSG00000134824,FADS2,0,1.2,3,0,0,0,0
ENSG00000134825,TMEM258,-2,1,3,0,3,0.5,0
ENSG00000134827,TCN1,0,0.701754385964912,0,0,3,0.5,0
ENSG00000134830,C5AR2,0,2,3,0,2,1,0
ENSG00000134851,TMEM165,0,1,3,0,1,0,0
ENSG00000134852,CLOCK,0,0.431372549019608,0,0,0,0,0
ENSG00000134853,PDGFRA,0,0.857142857142857,3,3,0,2,0
ENSG00000134871,COL4A2,0,0.260869565217391,0,2,1,0,0
ENSG00000134873,CLDN10,0,1.71428571428571,3,0,2,0,0
ENSG00000134882,UBAC2,0,1,3,0,1,0,0
ENSG00000134884,ARGLU1,-2,0.5,0,0,0,0,0
ENSG00000134899,ERCC5,0,0,0,-2,1,1,0
ENSG00000134900,TPP2,0,0.428571428571429,0,0,0,0,0
ENSG00000134905,CARS2,0,1,0,0,1,0,0
ENSG00000134909,ARHGAP32,0,0.722222222222222,0,2,0,0,0
ENSG00000134910,STT3A,0,1,3,0,0,0.5,0
ENSG00000134954,ETS1,0,0.157894736842105,0,2,0,1,-1
ENSG00000134955,SLC37A2,0,0.454545454545455,3,0,2,0,0
ENSG00000134962,KLB,0,2,3,2,0,0,0
ENSG00000134970,TMED7,0,1,3,0,1,0,0
ENSG00000134982,APC,0,1.32692307692308,0,-2,0,1,0
ENSG00000134986,NREP,0,0.5,0,0,2,0,0
ENSG00000134987,WDR36,-2,,,0,0,,0
ENSG00000134996,OSTF1,0,0.914285714285714,0,0,1,0,0
ENSG00000135002,RFK,0,1,0,2,1,1.5,0
ENSG00000135018,UBQLN1,0,0.88135593220339,0,0,0,0,0
ENSG00000135046,ANXA1,0,1.05421686746988,0,2,2,0,0
ENSG00000135047,CTSL,0,0.84393063583815,0,2,1,2,0
ENSG00000135048,CEMIP2,0,0.367346938775511,3,0,1,0,0
ENSG00000135052,GOLM1,0,0.875,3,0,2,0,0
ENSG00000135063,ENTREP1,0,1.08333333333333,3,0,2,0,0
ENSG00000135069,PSAT1,0,0.314285714285714,0,0,2,1,0
ENSG00000135074,ADAM19,0,0.923076923076924,3,0,1,0,0
ENSG00000135090,TAOK3,0,1.5,0,0,0,2,0
ENSG00000135108,FBXO21,0,1,0,0,0,0,0
ENSG00000135111,TBX3,0,0,0,3,0,0.5,0
ENSG00000135114,OASL,0,0.3,0,0,3,0,0
ENSG00000135124,P2RX4,0,0.597402597402598,3,0,2,2,-1
ENSG00000135127,BICDL1,0,1,0,0,0,0,0
ENSG00000135148,TRAFD1,0,,0,0,1,0,0
ENSG00000135164,DMTF1,0,0.347826086956522,0,0,0,0,0
ENSG00000135218,CD36,0,1.31932773109244,3,0,3,0,-1
ENSG00000135222,CSN2,0,0,0,0,2,0,0
ENSG00000135226,UGT2B28,0,0.555555555555556,3,0,3,0,0
ENSG00000135241,PNPLA8,0,1,3,0,1,0,0
ENSG00000135245,HILPDA,0,0.545454545454545,3,0,3,0,0
ENSG00000135250,SRPK2,0,0.26,0,0,0,3,0
ENSG00000135269,TES,0,1,0,0,3,0,0
ENSG00000135272,MDFIC,0,0.142857142857143,3,0,1,0,0
ENSG00000135316,SYNCRIP,0,0.423076923076923,0,0,0,0,0
ENSG00000135317,SNX14,0,1,3,0,1,0,0
ENSG00000135318,NT5E,0,0.490566037735849,0,0,2,2,0
ENSG00000135336,ORC3,0,0,0,2,1,0.5,0
ENSG00000135341,MAP3K7,0,0.5625,0,2,0,2,0
ENSG00000135346,CGA,0,0.285714285714286,0,2,2,0.5,0
ENSG00000135365,PHF21A,0,0,0,2,0,0,0
ENSG00000135372,NAT10,-2,0,0,0,1,0.5,0
ENSG00000135373,EHF,0,0.347826086956522,0,2,0,0,0
ENSG00000135374,ELF5,0,0,0,2,1,0,0
ENSG00000135378,PRRG4,0,1.1875,3,0,1,0,0
ENSG00000135387,CAPRIN1,0,1,0,0,0,0,0
ENSG00000135390,ATP5MC2,0,1,3,0,3,0,0
ENSG00000135392,DNAJC14,0,1,3,0,0,0,0
ENSG00000135404,CD63,0,0.825471698113208,3,0,1,0,0
ENSG00000135413,LACRT,0,0.526315789473684,0,0,3,0,0
ENSG00000135424,ITGA7,0,2,3,2,1,0,0
ENSG00000135437,RDH5,0,1,3,0,3,0,0
ENSG00000135441,BLOC1S1,0,0.938931297709924,0,0,1,0,0
ENSG00000135446,CDK4,-2,0.178571428571429,0,3,1,3,0
ENSG00000135447,PPP1R1A,0,1,0,0,1,0,0
ENSG00000135452,TSPAN31,0,2,3,0,1,0,0
ENSG00000135457,TFCP2,0,0.32,0,0,1,0,0
ENSG00000135472,FAIM2,0,1.57142857142857,3,2,1,0,0
ENSG00000135473,PAN2,0,0.9,0,0,0,0,0
ENSG00000135476,ESPL1,-2,0.666666666666667,0,2,0,0,0
ENSG00000135480,KRT7,0,0.317073170731707,0,2,2,0.5,0
ENSG00000135486,HNRNPA1,0,0.0533333333333333,0,2,0,2,0
ENSG00000135503,ACVR1B,0,1.77777777777778,3,-2,0,2,0
ENSG00000135506,OS9,0,1,0,2,1,0,0
ENSG00000135521,LTV1,-2,0.347826086956522,0,0,1,0,0
ENSG00000135525,MAP7,0,1.52631578947368,0,0,0,0,0
ENSG00000135535,CD164,0,1.02597402597403,3,0,1,0,0
ENSG00000135541,AHI1,0,1,0,0,1,0,0
ENSG00000135549,PKIB,0,0.5,0,0,3,0,0
ENSG00000135596,MICAL1,0,0.73076923076923,0,0,1,0.5,0
ENSG00000135597,REPS1,0,1.65217391304348,0,2,0,0,0
ENSG00000135624,CCT7,-2,0.529411764705882,0,0,0,0.5,0
ENSG00000135631,RAB11FIP5,0,1,0,0,1,0,0
ENSG00000135636,DYSF,0,0.956521739130435,3,0,1,0,0
ENSG00000135655,USP15,0,0.475,0,2,0,0,0
ENSG00000135677,GNS,0,0.75,0,0,1,0,0
ENSG00000135678,CPM,0,0.210526315789474,0,0,1,1,0
ENSG00000135679,MDM2,0,0.69811320754717,0,3,0,3,0
ENSG00000135686,KLHL36,0,,0,0,0,1,0
ENSG00000135698,MPHOSPH6,-2,0.26530612244898,0,0,2,0.5,0
ENSG00000135709,KIAA0513,0,1,0,0,0,0,0
ENSG00000135720,DYNC1LI2,0,1,0,0,0,0.5,0
ENSG00000135723,FHOD1,0,0.5,0,0,1,0,0
ENSG00000135744,AGT,0,0.170212765957447,0,2,2,0.5,0
ENSG00000135750,KCNK1,0,1.82089552238806,3,0,1,1,-1
ENSG00000135766,EGLN1,0,0.8125,0,0,0,2,0
ENSG00000135773,CAPN9,0,1,0,2,2,1,0
ENSG00000135775,COG2,-2,1,0,0,1,0,0
ENSG00000135778,NTPCR,0,0,0,0,2,1,0
ENSG00000135801,TAF5L,0,0.0816326530612245,0,0,0,0,0
ENSG00000135821,GLUL,0,0.616666666666667,0,2,0,2.5,0
ENSG00000135823,STX6,0,0.964467005076142,3,0,1,0,0
ENSG00000135829,DHX9,-2,0.328571428571429,0,3,0,1,0
ENSG00000135837,CEP350,0,0.5,0,0,0,0,0
ENSG00000135842,NIBAN1,0,0.512195121951219,0,0,2,0,0
ENSG00000135845,PIGC,0,1,3,0,2,0,0
ENSG00000135862,LAMC1,0,0.24,0,2,0,0,0
ENSG00000135870,RC3H1,0,1,0,0,0,0,0
ENSG00000135899,SP110,0,0,0,0,1,0,0
ENSG00000135905,DOCK10,0,0.240740740740741,0,2,0,0.5,0
ENSG00000135912,TTLL4,0,1,0,0,1,0,0
ENSG00000135913,USP37,-2,0.272727272727273,0,0,0,0,0
ENSG00000135916,ITM2C,0,0.771084337349397,3,0,0,0,0
ENSG00000135917,SLC19A3,0,2,3,0,1,0,0
ENSG00000135919,SERPINE2,0,0.755813953488372,0,0,0,0,0
ENSG00000135924,DNAJB2,0,0.77027027027027,0,0,2,0,0
ENSG00000135926,TMBIM1,0,0.841269841269842,3,0,2,0,0
ENSG00000135929,CYP27A1,0,1,0,0,2,1,0
ENSG00000135930,EIF4E2,0,1,0,0,0,1,0
ENSG00000135932,CAB39,0,0.65,0,2,1,1,0
ENSG00000135940,COX5B,-2,1,0,2,0,0.5,0
ENSG00000135956,TMEM127,0,1.16666666666667,3,-2,2,0,0
ENSG00000135966,TGFBRAP1,0,1,0,2,0,0,0
ENSG00000135968,GCC2,0,0.815384615384615,0,0,0,0.5,0
ENSG00000135999,EPC2,0,0,0,0,0,0,0
ENSG00000136003,ISCU,-2,0.924528301886792,0,0,2,0.5,0
ENSG00000136010,ALDH1L2,0,0.379310344827586,0,0,1,1,0
ENSG00000136021,SCYL2,0,1,0,0,0,1,0
ENSG00000136026,CKAP4,0,0.862068965517242,3,0,1,0,0
ENSG00000136040,PLXNC1,0,2,3,0,0,1,0
ENSG00000136044,APPL2,0,0.972972972972973,0,2,2,0,0
ENSG00000136045,PWP1,-2,0.307692307692308,0,0,2,0,0
ENSG00000136048,DRAM1,0,1,3,0,1,0,0
ENSG00000136051,WASHC4,0,0.815384615384615,0,0,0,0,0
ENSG00000136068,FLNB,0,0.759036144578314,0,2,0,0.5,0
ENSG00000136100,VPS36,0,0.682352941176471,0,0,1,0,0
ENSG00000136108,CKAP2,0,1,0,0,2,0,0
ENSG00000136110,CNMD,0,0,3,0,2,0,0
ENSG00000136111,TBC1D4,0,1,0,2,1,0,0
ENSG00000136143,SUCLA2,0,0.661971830985916,0,0,1,0,0
ENSG00000136144,RCBTB1,0,0.571428571428571,0,0,1,0,0
ENSG00000136146,MED4,-2,0,0,0,1,0.5,0
ENSG00000136147,PHF11,0,0,0,0,2,0,0
ENSG00000136149,,0,,,0,,,
ENSG00000136152,COG3,-2,1.05333333333333,0,0,0,0,0
ENSG00000136153,LMO7,0,1.05714285714286,0,0,0,0,0
ENSG00000136156,ITM2B,0,0.65979381443299,3,0,1,0,0
ENSG00000136158,SPRY2,0,1.57142857142857,0,2,0,0,0
ENSG00000136160,EDNRB,0,0.90909090909091,3,0,1,2,-1
ENSG00000136167,LCP1,0,1.01492537313433,0,0,0,1,0
ENSG00000136193,SCRN1,0,0.166666666666667,0,0,1,0,0
ENSG00000136205,TNS3,0,1,0,2,0,0,0
ENSG00000136235,GPNMB,0,1.07692307692308,3,0,3,0,0
ENSG00000136237,RAPGEF5,0,0.206896551724138,0,0,0,0,0
ENSG00000136238,RAC1,-2,1.13913043478261,0,3,0,2,0
ENSG00000136240,KDELR2,0,1,3,0,1,0,0
ENSG00000136247,ZDHHC4,0,1.08333333333333,3,0,3,0,0
ENSG00000136261,BZW2,0,1,0,0,1,0,0
ENSG00000136270,TBRG4,0,1,0,0,1,0,0
ENSG00000136271,DDX56,-2,0.454545454545455,0,0,1,0,0
ENSG00000136279,DBNL,0,0.917241379310345,0,2,1,0,0
ENSG00000136280,CCM2,0,1,0,0,1,0,0
ENSG00000136295,TTYH3,0,0.344827586206896,3,0,0,0,0
ENSG00000136305,CIDEB,0,1,0,0,3,0,0
ENSG00000136379,ABHD17C,0,1.36842105263158,0,0,0,0,0
ENSG00000136381,IREB2,0,1,0,2,0,0.5,0
ENSG00000136383,ALPK3,0,0,0,0,1,0,0
ENSG00000136436,CALCOCO2,0,0.628205128205128,0,2,1,0.5,0
ENSG00000136444,RSAD1,0,1,0,0,1,0,0
ENSG00000136448,NMT1,-2,1.19047619047619,0,0,0,3,0
ENSG00000136450,SRSF1,-2,0.111111111111111,0,0,0,0.5,0
ENSG00000136451,VEZF1,0,0,0,0,0,0,0
ENSG00000136457,CHAD,0,0,0,0,1,0,0
ENSG00000136463,TACO1,0,1,0,2,2,0,0
ENSG00000136478,TEX2,0,0.666666666666667,3,0,1,0,0
ENSG00000136485,DCAF7,0,0.290322580645161,0,2,0,0,0
ENSG00000136490,LIMD2,0,0.4,0,0,2,0,0
ENSG00000136504,KAT7,0,0.186046511627907,0,3,0,0.5,0
ENSG00000136518,ACTL6A,-2,0.0601503759398496,0,2,0,0,0
ENSG00000136521,NDUFB5,0,0.858823529411765,3,0,2,0.5,0
ENSG00000136522,MRPL47,0,1,0,0,1,0.5,0
ENSG00000136527,TRA2B,-2,0,0,0,0,0,0
ENSG00000136536,MARCHF7,0,0.941176470588236,0,0,0,0,0
ENSG00000136542,GALNT5,0,1,3,0,1,0,0
ENSG00000136560,TANK,0,1,0,2,0,0,0
ENSG00000136603,SKIL,0,0.288461538461538,0,2,0,0,0
ENSG00000136628,EPRS1,-2,1.22222222222222,0,0,1,0.5,0
ENSG00000136631,VPS45,0,1,0,0,1,0,0
ENSG00000136636,KCTD3,0,2,0,0,0,0,0
ENSG00000136643,RPS6KC1,0,1,0,2,0,0,0
ENSG00000136689,IL1RN,0,0.317073170731707,0,0,1,1,0
ENSG00000136699,SMPD4,0,0.770114942528735,3,0,2,0,0
ENSG00000136709,WDR33,-2,0,0,0,0,0,0
ENSG00000136710,CCDC115,-2,1,0,0,3,0,0
ENSG00000136715,SAP130,-2,0,0,0,0,0,0
ENSG00000136717,BIN1,0,0.953703703703704,0,2,0,0.5,0
ENSG00000136718,IMP4,-2,0,0,0,1,0.5,0
ENSG00000136720,HS6ST1,-2,1.25,3,0,0,0,0
ENSG00000136731,UGGT1,0,0.6,0,0,0,0,0
ENSG00000136732,GYPC,0,1.375,3,0,2,0,0
ENSG00000136754,ABI1,0,0.490566037735849,0,-2,0,0,0
ENSG00000136758,YME1L1,0,0.609756097560976,3,0,0,0,0
ENSG00000136770,DNAJC1,0,0.774193548387097,3,0,1,0,0
ENSG00000136802,LRRC8A,0,1.125,3,0,0,0,0
ENSG00000136807,CDK9,-2,0.0822784810126582,0,2,1,3,0
ENSG00000136810,TXN,-2,0.220338983050847,0,2,1,2,0
ENSG00000136811,ODF2,0,0.666666666666667,0,0,0,0,0
ENSG00000136813,ECPAS,0,0.776315789473684,0,0,0,0,0
ENSG00000136819,C9orf78,-2,0.235294117647059,0,0,2,0,0
ENSG00000136824,SMC2,-2,0.1625,0,0,0,0,0
ENSG00000136826,KLF4,0,0.32,0,3,0,0,0
ENSG00000136827,TOR1A,0,0.733333333333333,0,0,2,0.5,0
ENSG00000136830,NIBAN2,0,0.327272727272727,0,0,0,0,0
ENSG00000136840,ST6GALNAC4,0,1,3,0,2,0,0
ENSG00000136848,DAB2IP,0,1.425,0,2,0,1,0
ENSG00000136854,STXBP1,0,0.888059701492538,0,2,0,0,0
ENSG00000136859,ANGPTL2,0,0,0,0,1,0,0
ENSG00000136861,CDK5RAP2,0,0.48936170212766,0,0,1,0,0
ENSG00000136867,SLC31A2,0,1.23076923076923,3,0,3,0,0
ENSG00000136868,SLC31A1,0,1.44444444444444,3,0,1,0,0
ENSG00000136869,TLR4,0,1.25,3,3,1,2,0
ENSG00000136875,PRPF4,-2,0,0,0,0,1.5,0
ENSG00000136877,FPGS,0,1,0,0,1,2,0
ENSG00000136883,KIF12,0,,,0,1,,0
ENSG00000136888,ATP6V1G1,-2,0.90990990990991,0,0,2,0.5,0
ENSG00000136908,DPM2,0,1,3,0,2,0,0
ENSG00000136930,PSMB7,-2,0.642857142857143,0,2,0,2,0
ENSG00000136935,GOLGA1,0,1,0,0,1,0,0
ENSG00000136937,NCBP1,-2,0.484848484848485,0,2,0,0.5,0
ENSG00000136938,ANP32B,0,0.196078431372549,0,0,0,0,0
ENSG00000136942,RPL35,-2,0.796610169491525,0,0,1,1,0
ENSG00000136944,LMX1B,0,0,0,0,0,0,0
ENSG00000136950,ARPC5L,0,0.111111111111111,0,2,1,0.5,0
ENSG00000136960,ENPP2,0,0.571428571428572,0,0,0,2,0
ENSG00000136986,DERL1,0,1,3,0,1,0,0
ENSG00000136997,MYC,-2,0,0,3,0,1,-1
ENSG00000137033,IL33,0,0.333333333333333,0,0,3,0,0
ENSG00000137038,DMAC1,0,1,3,0,3,0,0
ENSG00000137040,RANBP6,0,0.5,0,0,1,0,0
ENSG00000137054,POLR1E,-2,0,0,2,1,0.5,0
ENSG00000137055,PLAA,0,0.125,0,0,0,2,0
ENSG00000137073,UBAP2,0,0.833333333333333,0,0,1,0,0
ENSG00000137075,RNF38,0,0,0,0,0,0.5,0
ENSG00000137076,TLN1,0,0.814814814814814,0,2,0,0,0
ENSG00000137077,CCL21,0,0,0,0,2,0,0
ENSG00000137100,DCTN3,-2,0.923076923076924,0,0,3,0,0
ENSG00000137103,TMEM8B,0,1.0625,3,0,1,0,0
ENSG00000137106,GRHPR,0,0.555555555555556,0,0,2,1.5,0
ENSG00000137124,ALDH1B1,0,0.764705882352941,0,0,2,2,0
ENSG00000137145,DENND4C,0,1.13432835820896,0,0,0,0,0
ENSG00000137154,RPS6,-2,0.7,0,2,0,1,0
ENSG00000137161,CNPY3,0,1,0,0,1,0,0
ENSG00000137166,FOXP4,0,0,0,0,0,0,0
ENSG00000137168,PPIL1,-2,0,0,0,1,0.5,0
ENSG00000137171,KLC4,0,1,0,0,1,0,0
ENSG00000137177,KIF13A,0,1,0,0,0,0,0
ENSG00000137193,PIM1,0,0.7,0,3,0,3,-1
ENSG00000137200,CMTR1,-2,0.15,0,0,0,0.5,0
ENSG00000137203,TFAP2A,0,0,0,0,0,0,-1
ENSG00000137207,YIPF3,0,1.1304347826087,3,0,1,0,0
ENSG00000137210,TMEM14B,0,1,3,0,3,0,0
ENSG00000137216,TMEM63B,0,2,3,0,0,0,0
ENSG00000137266,SLC22A23,0,0,3,0,0,0,0
ENSG00000137267,TUBB2A,0,0.0769230769230769,0,0,0,2,0
ENSG00000137269,LRRC1,0,1,0,0,0,0,0
ENSG00000137275,RIPK1,0,1.25396825396825,0,2,1,2,0
ENSG00000137285,TUBB2B,0,0.2,0,0,0,2,0
ENSG00000137288,UQCC2,0,0.75,0,0,2,0,0
ENSG00000137309,HMGA1,-2,0.205128205128205,0,3,1,0,0
ENSG00000137310,TCF19,0,0,0,0,2,0,0
ENSG00000137312,FLOT1,0,1.26027397260274,0,2,1,0,0
ENSG00000137331,IER3,0,0.705882352941177,3,2,1,0,0
ENSG00000137337,MDC1,0,0,0,2,1,1,0
ENSG00000137364,TPMT,0,1,0,0,2,3,0
ENSG00000137393,RNF144B,0,1,3,2,2,0,0
ENSG00000137409,MTCH1,0,1,3,0,0,0,0
ENSG00000137411,VARS2,-2,1,0,0,1,0,0
ENSG00000137414,FAM8A1,0,1,3,0,1,0,0
ENSG00000137449,CPEB2,0,0.5,0,0,1,0,0
ENSG00000137460,FHDC1,0,1,0,0,1,0,0
ENSG00000137462,TLR2,0,1.38541666666667,3,0,1,2.5,0
ENSG00000137474,MYO7A,0,1.09230769230769,0,0,1,0,0
ENSG00000137478,FCHSD2,0,1.53846153846154,0,0,0,0,0
ENSG00000137486,ARRB1,0,0.903225806451613,0,2,0,0.5,0
ENSG00000137491,SLCO2B1,0,2,3,0,1,1,0
ENSG00000137492,THAP12,0,0,0,0,0,0,0
ENSG00000137496,IL18BP,0,0,0,0,3,0,0
ENSG00000137497,NUMA1,-2,0.781456953642384,0,0,0,0,0
ENSG00000137500,CCDC90B,0,1,3,0,2,0,0
ENSG00000137501,SYTL2,0,1.24074074074074,0,0,2,0.5,0
